ma_region_code,pdp_region_code,state,county_code,geo_statename,geo_county_name,tier_level_value,n_plans,distinct_rxcui,pct_plans_in_tier
,,NJ,31250,New Jersey,Hunterdon,4,29,28346,19.3333333333333333
,,NJ,31250,New Jersey,Hunterdon,5,29,22443,19.3333333333333333
,,NJ,31250,New Jersey,Hunterdon,6,4,1084,2.6666666666666667
,,NJ,31260,New Jersey,Mercer,1,37,28385,19.1709844559585492
,,NJ,31260,New Jersey,Mercer,2,37,33768,19.1709844559585492
,,NJ,31260,New Jersey,Mercer,3,37,29474,19.1709844559585492
,,NJ,31260,New Jersey,Mercer,4,37,43066,19.1709844559585492
,,NJ,31260,New Jersey,Mercer,5,37,35801,19.1709844559585492
,,NJ,31260,New Jersey,Mercer,6,8,2424,4.1450777202072539
,,NJ,31270,New Jersey,Middlesex,1,30,24638,19.1082802547770701
,,NJ,31270,New Jersey,Middlesex,2,30,26290,19.1082802547770701
,,NJ,31270,New Jersey,Middlesex,3,30,23349,19.1082802547770701
,,NJ,31270,New Jersey,Middlesex,4,30,34650,19.1082802547770701
,,NJ,31270,New Jersey,Middlesex,5,30,28554,19.1082802547770701
,,NJ,31270,New Jersey,Middlesex,6,7,2673,4.4585987261146497
,,NJ,31290,New Jersey,Monmouth,1,38,28294,19.2893401015228426
,,NJ,31290,New Jersey,Monmouth,2,38,29939,19.2893401015228426
,,NJ,31290,New Jersey,Monmouth,3,38,29024,19.2893401015228426
,,NJ,31290,New Jersey,Monmouth,4,38,41407,19.2893401015228426
,,NJ,31290,New Jersey,Monmouth,5,38,33362,19.2893401015228426
,,NJ,31290,New Jersey,Monmouth,6,7,2424,3.5532994923857868
,,NJ,31300,New Jersey,Morris,1,36,27380,19.2513368983957219
,,NJ,31300,New Jersey,Morris,2,36,28424,19.2513368983957219
,,NJ,31300,New Jersey,Morris,3,36,27577,19.2513368983957219
,,NJ,31300,New Jersey,Morris,4,36,39718,19.2513368983957219
,,NJ,31300,New Jersey,Morris,5,36,31756,19.2513368983957219
,,NJ,31300,New Jersey,Morris,6,7,2570,3.7433155080213904
,,NJ,31310,New Jersey,Ocean,1,30,25055,19.1082802547770701
,,NJ,31310,New Jersey,Ocean,2,30,27141,19.1082802547770701
,,NJ,31310,New Jersey,Ocean,3,30,24659,19.1082802547770701
,,NJ,31310,New Jersey,Ocean,4,30,35710,19.1082802547770701
,,NJ,31310,New Jersey,Ocean,5,30,29548,19.1082802547770701
,,NJ,31310,New Jersey,Ocean,6,7,2424,4.4585987261146497
,,NJ,31320,New Jersey,Passaic,1,34,26223,19.2090395480225989
,,NJ,31320,New Jersey,Passaic,2,34,27081,19.2090395480225989
,,NJ,31320,New Jersey,Passaic,3,34,25896,19.2090395480225989
,,NJ,31320,New Jersey,Passaic,4,34,37292,19.2090395480225989
,,NJ,31320,New Jersey,Passaic,5,34,30062,19.2090395480225989
,,NJ,31320,New Jersey,Passaic,6,7,2768,3.9548022598870056
,,NJ,31340,New Jersey,Salem,1,27,17031,18.8811188811188811
,,NJ,31340,New Jersey,Salem,2,27,25559,18.8811188811188811
,,NJ,31340,New Jersey,Salem,3,27,22827,18.8811188811188811
,,NJ,31340,New Jersey,Salem,4,27,32396,18.8811188811188811
,,NJ,31340,New Jersey,Salem,5,27,27054,18.8811188811188811
,,NJ,31340,New Jersey,Salem,6,8,2424,5.5944055944055944
,,NJ,31350,New Jersey,Somerset,1,33,24564,19.0751445086705202
,,NJ,31350,New Jersey,Somerset,2,33,24923,19.0751445086705202
,,NJ,31350,New Jersey,Somerset,3,33,22667,19.0751445086705202
,,NJ,31350,New Jersey,Somerset,4,33,33704,19.0751445086705202
,,NJ,31350,New Jersey,Somerset,5,33,26975,19.0751445086705202
,,NJ,31350,New Jersey,Somerset,6,8,2570,4.6242774566473988
,,NJ,31360,New Jersey,Sussex,1,29,15944,19.2052980132450331
,,NJ,31360,New Jersey,Sussex,2,29,22694,19.2052980132450331
,,NJ,31360,New Jersey,Sussex,3,29,19584,19.2052980132450331
,,NJ,31360,New Jersey,Sussex,4,29,29778,19.2052980132450331
,,NJ,31360,New Jersey,Sussex,5,29,24066,19.2052980132450331
,,NJ,31360,New Jersey,Sussex,6,6,2226,3.9735099337748344
,,NJ,31370,New Jersey,Union,1,36,28998,19.0476190476190476
,,NJ,31370,New Jersey,Union,2,36,30835,19.0476190476190476
,,NJ,31370,New Jersey,Union,3,36,31675,19.0476190476190476
,,NJ,31370,New Jersey,Union,4,36,44180,19.0476190476190476
,,NJ,31370,New Jersey,Union,5,36,35519,19.0476190476190476
,,NJ,31370,New Jersey,Union,6,9,3310,4.7619047619047619
,,NJ,31390,New Jersey,Warren,1,28,22267,19.1780821917808219
,,NJ,31390,New Jersey,Warren,2,28,21821,19.1780821917808219
,,NJ,31390,New Jersey,Warren,3,28,17569,19.1780821917808219
,,NJ,31390,New Jersey,Warren,4,28,28199,19.1780821917808219
,,NJ,31390,New Jersey,Warren,5,28,22378,19.1780821917808219
,,NJ,31390,New Jersey,Warren,6,6,1882,4.1095890410958904
,,NM,32000,New Mexico,Bernalillo,1,34,22140,20.6060606060606061
,,NM,32000,New Mexico,Bernalillo,2,32,28297,19.3939393939393939
,,NM,32000,New Mexico,Bernalillo,3,32,31043,19.3939393939393939
,,NM,32000,New Mexico,Bernalillo,4,32,33862,19.3939393939393939
,,NM,32000,New Mexico,Bernalillo,5,32,30096,19.3939393939393939
,,NM,32000,New Mexico,Bernalillo,6,3,502,1.8181818181818182
,,NM,32010,New Mexico,Catron,1,22,15248,21.3592233009708738
,,NM,32010,New Mexico,Catron,2,20,11108,19.4174757281553398
,,NM,32010,New Mexico,Catron,3,20,16281,19.4174757281553398
,,NM,32010,New Mexico,Catron,4,20,18359,19.4174757281553398
,,NM,32010,New Mexico,Catron,5,20,15016,19.4174757281553398
,,NM,32010,New Mexico,Catron,6,1,176,0.97087378640776699029
,,NM,32020,New Mexico,Chaves,1,21,14520,21.4285714285714286
,,NM,32020,New Mexico,Chaves,2,19,11333,19.3877551020408163
,,NM,32020,New Mexico,Chaves,3,19,15247,19.3877551020408163
,,NM,32020,New Mexico,Chaves,4,19,17105,19.3877551020408163
,,NM,32020,New Mexico,Chaves,5,19,14301,19.3877551020408163
,,NM,32020,New Mexico,Chaves,6,1,176,1.0204081632653061
,,NM,32025,New Mexico,Cibola,1,22,15186,21.3592233009708738
,,NM,32025,New Mexico,Cibola,2,20,14568,19.4174757281553398
,,NM,32025,New Mexico,Cibola,3,20,17071,19.4174757281553398
,,NM,32025,New Mexico,Cibola,4,20,18833,19.4174757281553398
,,NM,32025,New Mexico,Cibola,5,20,16444,19.4174757281553398
,,NM,32025,New Mexico,Cibola,6,1,176,0.97087378640776699029
,,NM,32030,New Mexico,Colfax,1,22,12117,20.5607476635514019
,,NM,32030,New Mexico,Colfax,2,21,11612,19.6261682242990654
,,NM,32030,New Mexico,Colfax,3,21,17094,19.6261682242990654
,,NM,32030,New Mexico,Colfax,4,21,19304,19.6261682242990654
,,NM,32030,New Mexico,Colfax,5,21,15710,19.6261682242990654
,,NM,32030,New Mexico,Colfax,6,1,176,0.93457943925233644860
,,NM,32040,New Mexico,Curry,1,20,14277,21.5053763440860215
,,NM,32040,New Mexico,Curry,2,18,11922,19.3548387096774194
,,NM,32040,New Mexico,Curry,3,18,14954,19.3548387096774194
,,NM,32040,New Mexico,Curry,4,18,16708,19.3548387096774194
,,NM,32040,New Mexico,Curry,5,18,14205,19.3548387096774194
,,NM,32040,New Mexico,Curry,6,1,176,1.0752688172043011
,,NM,32050,New Mexico,DeBaca,1,21,11660,20.5882352941176471
,,NM,32050,New Mexico,DeBaca,2,20,11108,19.6078431372549020
,,NM,32050,New Mexico,DeBaca,3,20,16281,19.6078431372549020
,,NM,32050,New Mexico,DeBaca,4,20,18359,19.6078431372549020
,,NM,32050,New Mexico,DeBaca,5,20,15016,19.6078431372549020
,,NM,32050,New Mexico,DeBaca,6,1,176,0.98039215686274509804
,,NM,32060,New Mexico,Dona Ana,1,26,17063,21.1382113821138211
,,NM,32060,New Mexico,Dona Ana,2,24,15048,19.5121951219512195
,,NM,32060,New Mexico,Dona Ana,3,24,20328,19.5121951219512195
,,NM,32060,New Mexico,Dona Ana,4,24,22636,19.5121951219512195
,,NM,32060,New Mexico,Dona Ana,5,24,19005,19.5121951219512195
,,NM,32060,New Mexico,Dona Ana,6,1,176,0.81300813008130081301
,,NM,32070,New Mexico,Eddy,1,16,12462,21.9178082191780822
,,NM,32070,New Mexico,Eddy,2,14,7982,19.1780821917808219
,,NM,32070,New Mexico,Eddy,3,14,10907,19.1780821917808219
,,NM,32070,New Mexico,Eddy,4,14,12431,19.1780821917808219
,,NM,32070,New Mexico,Eddy,5,14,10216,19.1780821917808219
,,NM,32070,New Mexico,Eddy,6,1,176,1.3698630136986301
,,NM,32080,New Mexico,Grant,1,25,16617,21.1864406779661017
,,NM,32080,New Mexico,Grant,2,23,12668,19.4915254237288136
,,NM,32080,New Mexico,Grant,3,23,18888,19.4915254237288136
,,NM,32080,New Mexico,Grant,4,23,21280,19.4915254237288136
,,NM,32080,New Mexico,Grant,5,23,17310,19.4915254237288136
,,NM,32080,New Mexico,Grant,6,1,176,0.84745762711864406780
,,NM,32090,New Mexico,Guadalupe,1,22,15248,21.3592233009708738
,,NM,32090,New Mexico,Guadalupe,2,20,11108,19.4174757281553398
,,NM,32090,New Mexico,Guadalupe,3,20,16281,19.4174757281553398
,,NM,32090,New Mexico,Guadalupe,4,20,18359,19.4174757281553398
,,NM,32090,New Mexico,Guadalupe,5,20,15016,19.4174757281553398
,,NM,32090,New Mexico,Guadalupe,6,1,176,0.97087378640776699029
,,NM,32100,New Mexico,Harding,1,16,12681,22.2222222222222222
,,NM,32100,New Mexico,Harding,2,14,8082,19.4444444444444444
,,NM,32100,New Mexico,Harding,3,14,11406,19.4444444444444444
,,NM,32100,New Mexico,Harding,4,14,12689,19.4444444444444444
,,NM,32100,New Mexico,Harding,5,14,10852,19.4444444444444444
,,NM,32110,New Mexico,Hidalgo,1,10,4363,20.0000000000000000
,,NM,32110,New Mexico,Hidalgo,2,10,5685,20.0000000000000000
,,NM,32110,New Mexico,Hidalgo,3,10,8805,20.0000000000000000
,,NM,32110,New Mexico,Hidalgo,4,10,9231,20.0000000000000000
,,NM,32110,New Mexico,Hidalgo,5,10,7885,20.0000000000000000
,,NM,32120,New Mexico,Lea,1,13,7960,20.9677419354838710
,,NM,32120,New Mexico,Lea,2,12,6974,19.3548387096774194
,,NM,32120,New Mexico,Lea,3,12,9281,19.3548387096774194
,,NM,32120,New Mexico,Lea,4,12,10541,19.3548387096774194
,,NM,32120,New Mexico,Lea,5,12,8828,19.3548387096774194
,,NM,32120,New Mexico,Lea,6,1,176,1.6129032258064516
,,NM,32130,New Mexico,Lincoln,1,20,14547,21.5053763440860215
,,NM,32130,New Mexico,Lincoln,2,18,11217,19.3548387096774194
,,NM,32130,New Mexico,Lincoln,3,18,15259,19.3548387096774194
,,NM,32130,New Mexico,Lincoln,4,18,17060,19.3548387096774194
,,NM,32130,New Mexico,Lincoln,5,18,14332,19.3548387096774194
,,NM,32130,New Mexico,Lincoln,6,1,176,1.0752688172043011
,,NM,32131,New Mexico,Los Alamos,1,23,15993,21.1009174311926606
,,NM,32131,New Mexico,Los Alamos,2,21,12450,19.2660550458715596
,,NM,32131,New Mexico,Los Alamos,3,21,18013,19.2660550458715596
,,NM,32131,New Mexico,Los Alamos,4,21,20122,19.2660550458715596
,,NM,32131,New Mexico,Los Alamos,5,21,16727,19.2660550458715596
,,NM,32131,New Mexico,Los Alamos,6,2,326,1.8348623853211009
,,NM,32140,New Mexico,Luna,1,23,15703,21.2962962962962963
,,NM,32140,New Mexico,Luna,2,21,11660,19.4444444444444444
,,NM,32140,New Mexico,Luna,3,21,17262,19.4444444444444444
,,NM,32140,New Mexico,Luna,4,21,19390,19.4444444444444444
,,NM,32140,New Mexico,Luna,5,21,15922,19.4444444444444444
,,NM,32140,New Mexico,Luna,6,1,176,0.92592592592592592593
,,NM,32150,New Mexico,McKinley,1,14,11548,22.2222222222222222
,,NM,32150,New Mexico,McKinley,2,12,6974,19.0476190476190476
,,NM,32150,New Mexico,McKinley,3,12,9281,19.0476190476190476
,,NM,32150,New Mexico,McKinley,4,12,10541,19.0476190476190476
,,NM,32150,New Mexico,McKinley,5,12,8828,19.0476190476190476
,,NM,32150,New Mexico,McKinley,6,1,176,1.5873015873015873
,,NM,32160,New Mexico,Mora,1,23,15753,21.2962962962962963
,,NM,32160,New Mexico,Mora,2,21,11618,19.4444444444444444
,,NM,32160,New Mexico,Mora,3,21,17254,19.4444444444444444
,,NM,32160,New Mexico,Mora,4,21,19390,19.4444444444444444
,,NM,32160,New Mexico,Mora,5,21,15922,19.4444444444444444
,,NM,32160,New Mexico,Mora,6,1,176,0.92592592592592592593
,,NM,32170,New Mexico,Otero,1,18,13611,21.6867469879518072
,,NM,32170,New Mexico,Otero,2,16,10681,19.2771084337349398
,,NM,32170,New Mexico,Otero,3,16,13814,19.2771084337349398
,,NM,32170,New Mexico,Otero,4,16,15131,19.2771084337349398
,,NM,32170,New Mexico,Otero,5,16,13342,19.2771084337349398
,,NM,32170,New Mexico,Otero,6,1,150,1.2048192771084337
,,NM,32180,New Mexico,Quay,1,21,14783,21.4285714285714286
,,NM,32180,New Mexico,Quay,2,19,12408,19.3877551020408163
,,NM,32180,New Mexico,Quay,3,19,15843,19.3877551020408163
,,NM,32180,New Mexico,Quay,4,19,17696,19.3877551020408163
,,NM,32180,New Mexico,Quay,5,19,15005,19.3877551020408163
,,NM,32180,New Mexico,Quay,6,1,176,1.0204081632653061
,,NM,32190,New Mexico,Rio Arriba,1,28,18170,20.8955223880597015
,,NM,32190,New Mexico,Rio Arriba,2,26,18768,19.4029850746268657
,,NM,32190,New Mexico,Rio Arriba,3,26,22887,19.4029850746268657
,,NM,32190,New Mexico,Rio Arriba,4,26,25139,19.4029850746268657
,,NM,32190,New Mexico,Rio Arriba,5,26,21741,19.4029850746268657
,,NM,32190,New Mexico,Rio Arriba,6,2,326,1.4925373134328358
,,NM,32200,New Mexico,Roosevelt,1,24,15938,21.2389380530973451
,,NM,32200,New Mexico,Roosevelt,2,22,12875,19.4690265486725664
,,NM,32200,New Mexico,Roosevelt,3,22,17930,19.4690265486725664
,,NM,32200,New Mexico,Roosevelt,4,22,20069,19.4690265486725664
,,NM,32200,New Mexico,Roosevelt,5,22,16701,19.4690265486725664
,,NM,32200,New Mexico,Roosevelt,6,1,176,0.88495575221238938053
,,NM,32210,New Mexico,Sandoval,1,34,22140,20.6060606060606061
,,NM,32210,New Mexico,Sandoval,2,32,28297,19.3939393939393939
,,NM,32210,New Mexico,Sandoval,3,32,31043,19.3939393939393939
,,NM,32210,New Mexico,Sandoval,4,32,33862,19.3939393939393939
,,NM,32210,New Mexico,Sandoval,5,32,30096,19.3939393939393939
,,NM,32210,New Mexico,Sandoval,6,3,502,1.8181818181818182
,,NM,32220,New Mexico,San Juan,1,18,10197,20.6896551724137931
,,NM,32220,New Mexico,San Juan,2,17,9880,19.5402298850574713
,,NM,32220,New Mexico,San Juan,3,17,13533,19.5402298850574713
,,NM,32220,New Mexico,San Juan,4,17,15170,19.5402298850574713
,,NM,32220,New Mexico,San Juan,5,17,12626,19.5402298850574713
,,NM,32220,New Mexico,San Juan,6,1,176,1.1494252873563218
,,NM,32230,New Mexico,San Miguel,1,28,18057,20.7407407407407407
,,NM,32230,New Mexico,San Miguel,2,26,15310,19.2592592592592593
,,NM,32230,New Mexico,San Miguel,3,26,22094,19.2592592592592593
,,NM,32230,New Mexico,San Miguel,4,26,24665,19.2592592592592593
,,NM,32230,New Mexico,San Miguel,5,26,20313,19.2592592592592593
,,NM,32230,New Mexico,San Miguel,6,3,502,2.2222222222222222
,,NM,32240,New Mexico,Santa Fe,1,33,20512,20.6250000000000000
,,NM,32240,New Mexico,Santa Fe,2,31,22577,19.3750000000000000
,,NM,32240,New Mexico,Santa Fe,3,31,27869,19.3750000000000000
,,NM,32240,New Mexico,Santa Fe,4,31,30672,19.3750000000000000
,,NM,32240,New Mexico,Santa Fe,5,31,26308,19.3750000000000000
,,NM,32240,New Mexico,Santa Fe,6,3,502,1.8750000000000000
,,NM,32250,New Mexico,Sierra,1,24,16160,21.2389380530973451
,,NM,32250,New Mexico,Sierra,2,22,12164,19.4690265486725664
,,NM,32250,New Mexico,Sierra,3,22,18075,19.4690265486725664
,,NM,32250,New Mexico,Sierra,4,22,20335,19.4690265486725664
,,NM,32250,New Mexico,Sierra,5,22,16616,19.4690265486725664
,,NM,32250,New Mexico,Sierra,6,1,176,0.88495575221238938053
,,NM,32260,New Mexico,Socorro,1,23,15643,21.2962962962962963
,,NM,32260,New Mexico,Socorro,2,21,15072,19.4444444444444444
,,NM,32260,New Mexico,Socorro,3,21,17884,19.4444444444444444
,,NM,32260,New Mexico,Socorro,4,21,19778,19.4444444444444444
,,NM,32260,New Mexico,Socorro,5,21,17138,19.4444444444444444
,,NM,32260,New Mexico,Socorro,6,1,176,0.92592592592592592593
,,NM,32270,New Mexico,Taos,1,26,17046,20.9677419354838710
,,NM,32270,New Mexico,Taos,2,24,15053,19.3548387096774194
,,NM,32270,New Mexico,Taos,3,24,20334,19.3548387096774194
,,NM,32270,New Mexico,Taos,4,24,22509,19.3548387096774194
,,NM,32270,New Mexico,Taos,5,24,19010,19.3548387096774194
,,NM,32270,New Mexico,Taos,6,2,326,1.6129032258064516
,,NM,32280,New Mexico,Torrance,1,32,20160,20.7792207792207792
,,NM,32280,New Mexico,Torrance,2,30,21985,19.4805194805194805
,,NM,32280,New Mexico,Torrance,3,30,27003,19.4805194805194805
,,NM,32280,New Mexico,Torrance,4,30,29826,19.4805194805194805
,,NM,32280,New Mexico,Torrance,5,30,25515,19.4805194805194805
,,NM,32280,New Mexico,Torrance,6,2,352,1.2987012987012987
,,NM,32290,New Mexico,Union,1,3,1125,20.0000000000000000
,,NM,32290,New Mexico,Union,2,3,2173,20.0000000000000000
,,NM,32290,New Mexico,Union,3,3,2398,20.0000000000000000
,,NM,32290,New Mexico,Union,4,3,2567,20.0000000000000000
,,NM,32290,New Mexico,Union,5,3,2304,20.0000000000000000
,,NM,32300,New Mexico,Valencia,1,33,20616,20.7547169811320755
,,NM,32300,New Mexico,Valencia,2,31,22513,19.4968553459119497
,,NM,32300,New Mexico,Valencia,3,31,27900,19.4968553459119497
,,NM,32300,New Mexico,Valencia,4,31,30814,19.4968553459119497
,,NM,32300,New Mexico,Valencia,5,31,26315,19.4968553459119497
,,NM,32300,New Mexico,Valencia,6,2,352,1.2578616352201258
,,NV,29000,Nevada,Churchill,1,16,10436,19.2771084337349398
,,NV,29000,Nevada,Churchill,2,15,17426,18.0722891566265060
,,NV,29000,Nevada,Churchill,3,15,7633,18.0722891566265060
,,NV,29000,Nevada,Churchill,4,15,11766,18.0722891566265060
,,NV,29000,Nevada,Churchill,5,15,13190,18.0722891566265060
,,NV,29000,Nevada,Churchill,6,7,1669,8.4337349397590361
,,NV,29010,Nevada,Clark,1,45,26544,19.1489361702127660
,,NV,29010,Nevada,Clark,2,44,53645,18.7234042553191489
,,NV,29010,Nevada,Clark,3,44,39987,18.7234042553191489
,,NV,29010,Nevada,Clark,4,44,45388,18.7234042553191489
,,NV,29010,Nevada,Clark,5,44,46090,18.7234042553191489
,,NV,29010,Nevada,Clark,6,14,4151,5.9574468085106383
,,NV,29020,Nevada,Douglas,1,14,10105,19.7183098591549296
,,NV,29020,Nevada,Douglas,2,13,13054,18.3098591549295775
,,NV,29020,Nevada,Douglas,3,13,7907,18.3098591549295775
,,NV,29020,Nevada,Douglas,4,13,12232,18.3098591549295775
,,NV,29020,Nevada,Douglas,5,13,11583,18.3098591549295775
,,NV,29020,Nevada,Douglas,6,5,910,7.0422535211267606
,,NV,29090,Nevada,Lyon,1,17,11473,19.7674418604651163
,,NV,29090,Nevada,Lyon,2,16,14638,18.6046511627906977
,,NV,29090,Nevada,Lyon,3,16,10598,18.6046511627906977
,,NV,29090,Nevada,Lyon,4,16,15196,18.6046511627906977
,,NV,29090,Nevada,Lyon,5,16,13983,18.6046511627906977
,,NV,29090,Nevada,Lyon,6,5,910,5.8139534883720930
,,NV,29100,Nevada,Mineral,1,3,1371,20.0000000000000000
,,NV,29100,Nevada,Mineral,2,3,1512,20.0000000000000000
,,NV,29100,Nevada,Mineral,3,3,2439,20.0000000000000000
,,NV,29100,Nevada,Mineral,4,3,2835,20.0000000000000000
,,NV,29100,Nevada,Mineral,5,3,2082,20.0000000000000000
,,NV,29110,Nevada,Nye,1,36,22330,20.0000000000000000
,,NV,29110,Nevada,Nye,2,35,32665,19.4444444444444444
,,NV,29110,Nevada,Nye,3,35,32014,19.4444444444444444
,,NV,29110,Nevada,Nye,4,35,37310,19.4444444444444444
,,NV,29110,Nevada,Nye,5,35,33016,19.4444444444444444
,,NV,29110,Nevada,Nye,6,4,629,2.2222222222222222
,,NV,29120,Nevada,Carson City,1,22,12834,18.8034188034188034
,,NV,29120,Nevada,Carson City,2,21,21416,17.9487179487179487
,,NV,29120,Nevada,Carson City,3,21,13228,17.9487179487179487
,,NV,29120,Nevada,Carson City,4,21,17476,17.9487179487179487
,,NV,29120,Nevada,Carson City,5,21,18651,17.9487179487179487
,,NV,29120,Nevada,Carson City,6,11,2353,9.4017094017094017
,,NV,29140,Nevada,Storey,1,17,10879,19.1011235955056180
,,NV,29140,Nevada,Storey,2,16,15001,17.9775280898876404
,,NV,29140,Nevada,Storey,3,16,10109,17.9775280898876404
,,NV,29140,Nevada,Storey,4,16,14545,17.9775280898876404
,,NV,29140,Nevada,Storey,5,16,14052,17.9775280898876404
,,NV,29140,Nevada,Storey,6,8,1423,8.9887640449438202
,,NV,29150,Nevada,Washoe,1,33,18390,18.6440677966101695
,,NV,29150,Nevada,Washoe,2,32,32668,18.0790960451977401
,,NV,29150,Nevada,Washoe,3,32,23422,18.0790960451977401
,,NV,29150,Nevada,Washoe,4,32,28338,18.0790960451977401
,,NV,29150,Nevada,Washoe,5,32,29925,18.0790960451977401
,,NV,29150,Nevada,Washoe,6,16,3417,9.0395480225988701
,,NY,33000,New York,Albany,1,38,65140,21.4689265536723164
,,NY,33000,New York,Albany,2,32,41350,18.0790960451977401
,,NY,33000,New York,Albany,3,32,24554,18.0790960451977401
,,NY,33000,New York,Albany,4,32,31692,18.0790960451977401
,,NY,33000,New York,Albany,5,32,34501,18.0790960451977401
,,NY,33000,New York,Albany,6,11,3138,6.2146892655367232
,,NY,33010,New York,Allegany,1,41,30652,20.3980099502487562
,,NY,33010,New York,Allegany,2,38,56411,18.9054726368159204
,,NY,33010,New York,Allegany,3,38,27891,18.9054726368159204
,,NY,33010,New York,Allegany,4,38,36598,18.9054726368159204
,,NY,33010,New York,Allegany,5,38,41857,18.9054726368159204
,,NY,33010,New York,Allegany,6,8,1992,3.9800995024875622
,,NY,33020,New York,Bronx,1,39,93387,18.7500000000000000
,,NY,33020,New York,Bronx,2,38,42468,18.2692307692307692
,,NY,33020,New York,Bronx,3,38,36324,18.2692307692307692
,,NY,33020,New York,Bronx,4,38,42960,18.2692307692307692
,,NY,33020,New York,Bronx,5,38,41366,18.2692307692307692
,,NY,33020,New York,Bronx,6,17,4435,8.1730769230769231
,,NY,33030,New York,Broome,1,34,41559,19.3181818181818182
,,NY,33030,New York,Broome,2,33,40715,18.7500000000000000
,,NY,33030,New York,Broome,3,33,23884,18.7500000000000000
,,NY,33030,New York,Broome,4,33,32295,18.7500000000000000
,,NY,33030,New York,Broome,5,33,33823,18.7500000000000000
,,NY,33030,New York,Broome,6,10,2541,5.6818181818181818
,,NY,33040,New York,Cattaraugus,1,39,29084,20.2072538860103627
,,NY,33040,New York,Cattaraugus,2,37,52607,19.1709844559585492
,,NY,33040,New York,Cattaraugus,3,37,26916,19.1709844559585492
,,NY,33040,New York,Cattaraugus,4,37,35664,19.1709844559585492
,,NY,33040,New York,Cattaraugus,5,37,39485,19.1709844559585492
,,NY,33040,New York,Cattaraugus,6,6,1494,3.1088082901554404
,,NY,33050,New York,Cayuga,1,33,24962,20.0000000000000000
,,NY,33050,New York,Cayuga,2,31,33728,18.7878787878787879
,,NY,33050,New York,Cayuga,3,31,19089,18.7878787878787879
,,NY,33050,New York,Cayuga,4,31,28383,18.7878787878787879
,,NY,33050,New York,Cayuga,5,31,27810,18.7878787878787879
,,NY,33050,New York,Cayuga,6,8,2241,4.8484848484848485
,,NY,33060,New York,Chautauqua,1,39,22155,20.0000000000000000
,,NY,33060,New York,Chautauqua,2,38,51096,19.4871794871794872
,,NY,33060,New York,Chautauqua,3,38,27291,19.4871794871794872
,,NY,33060,New York,Chautauqua,4,38,35065,19.4871794871794872
,,NY,33060,New York,Chautauqua,5,38,38772,19.4871794871794872
,,NY,33060,New York,Chautauqua,6,4,996,2.0512820512820513
,,NY,33070,New York,Chemung,1,32,24901,20.0000000000000000
,,NY,33070,New York,Chemung,2,30,31918,18.7500000000000000
,,NY,33070,New York,Chemung,3,30,19697,18.7500000000000000
,,NY,33070,New York,Chemung,4,30,26645,18.7500000000000000
,,NY,33070,New York,Chemung,5,30,27124,18.7500000000000000
,,NY,33070,New York,Chemung,6,8,1992,5.0000000000000000
